polarity,word_clean,word_preprocessed
1,فنيه,['فني']
1,معماريه,['معمار']
1,اثرائيه,['اثراء']
1,الا تلقي,"['الا', 'تلق']"
1,تلاقي,['تلاق']
1,الطفل,['طفل']
1,مفخره,['مفخر']
1,متسارعه,['متسارع']
1,متعه,['متع']
1,يونسكم,['يونس']
1,اشكرك,['اشكر']
1,تعالوا,['تعال']
1,مارايت,['ماراي']
1,لا يصدق,['يصدق']
1,جدير,['جدير']
1,جديره,['جدير']
1,نفسيه,['نفس']
1,تندمون,['تندم']
1,كنز,['كنز']
1,الأولى,['اولي']
1,الاولي,['اول']
1,حدود,['حدود']
1,بالدفء,['دفء']
1,تفاصيل,['تفاصيل']
1,زخم,['زخم']
1,تتسع,['تتسع']
1,مشبع,['مشبع']
1,ثقافه,['ثقاف']
1,تراث,['تراث']
1,يعني,['يعن']
1,قضيت,['قضي']
1,بالغ,['بالغ']
1,ساحره,['ساحر']
1,مزيج,['مزيج']
1,ساهم,['ساهم']
1,اه منك,"['اه', 'منك']"
1,ملموس,['ملموس']
1,متمكن,['متم']
1,رومنسي,['رومنس']
1,ولذه,['ولذ']
1,بطاله,['طال']
1,الوجدان,['وجد']
1,وماتحسفنا,['ماتحسف']
1,شاعري,['شاعر']
1,مشيق,['مشيق']
1,شامل,['شامل']
1,جهودكم,['جهود']
1,الرحمن,['رحم']
1,احببت,['احبب']
1,اكيد,['اكيد']
1,بمتياز,['متياز']
1,علميه,['علم']
1,يتعلمون,['يتعلم']
1,العاب,['عاب']
1,مهيئ,['مهيء']
1,مستمر,['مستمر']
1,حديقة,['حديق']
1,واسعة,['واسع']
1,مليئة,['مليء']
1,مليئه,['مليء']
1,صغيرة,['صغير']
1,منظمة,['منظم']
1,استحدثت,['استحدث']
1,بسيطة,['سيط']
1,يغير,['يغير']
1,يومك,['يوم']
1,برضو,['رضو']
1,مبتسمه,['مبتسم']
1,الاستقبال,['استقبال']
1,للاعصاب,['اعصاب']
1,مبسوطة,['مبسوط']
1,المتعه,['متعه']
1,وتكمل,['تكمل']
1,غيرت,['غير']
1,منجز,['منجز']
1,نضيف,['نضيف']
1,التباعد,['تباعد']
1,لجميع,['لجميع']
1,مدلعينها,['مدلع']
1,أشكر,['اشكر']
1,الادب,['ادب']
1,معرفة,['معرف']
1,معرفه,['معرف']
1,ابهر,['ابهر']
1,منفسا,['منفس']
1,بإمتياز,['امتياز']
1,هالمره,['هالمر']
1,الحزم,['حزم']
1,تجديده,['تجديد']
1,تجديدة,['تجديد']
1,تضل,['تضل']
1,بصفه,['بصف']
1,عامه,['عام']
1,تجيب,['تجيب']
1,يخدم,['يخدم']
1,حرجع,['حرجع']
1,متناهيه,['متناه']
1,وأرتب,['ارتب']
1,واتنظمت,['واتنظم']
1,راقى,['راقي']
1,عشنا,['عشنا']
1,الاعتزاز,['اعتزاز']
1,افخم,['افخم']
1,تثقيف,['تثقيف']
1,غرام,['غرام']
1,ستخنقه,['تخنق']
1,العبرة,['عبر']
1,مفعمه,['مفعم']
1,الفرحة,['فرح']
1,تحبه,['تحب']
1,مانوينا,['مانو']
1,ماحسينا,['ماحس']
1,يفقدك,['يفقد']
1,تخق,['تخق']
1,وصنع,['صنع']
1,عايدي,['عايد']
2,اصلاحات,['اصلاحا']
1,كرم,['كرم']
2,تحسينات,['تحسينا']
2,منسق,['منسق']
2,تحللها,['تحلل']
2,خلاب,['خلاب']
3,بيتهم,['بيت']
2,ويسر,['يسر']
2,استكنان,['استكن']
1,فخوره,['خور']
1,موهب,['موهب']
1,شغفوف,['شغفوف']
2,مُنبهرة,['منبهر']
2,إثراء,['اثراء']
2,روعةِ,['روع']
